Date,Tournament,Series,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Score
2025-06-13,Stuttgart Open,ATP250,Grass,Quarterfinals,3,Shelton B.,Lehecka J.,Shelton B.,12,33,3080,1605,6-4 6-4
2025-06-13,Rosmalen Grass Court Championships,ATP250,Grass,Quarterfinals,3,Opelka R.,Medvedev D.,Opelka R.,87,11,701,3100,7-6 7-6
2025-06-13,Rosmalen Grass Court Championships,ATP250,Grass,Quarterfinals,3,Khachanov K.,Diallo G.,Diallo G.,24,55,2010,1007,6-7 4-6
2025-06-14,Rosmalen Grass Court Championships,ATP250,Grass,Semifinals,3,Opelka R.,Bergs Z.,Bergs Z.,87,63,701,931,1-6 4-6
2025-06-14,Rosmalen Grass Court Championships,ATP250,Grass,Semifinals,3,Diallo G.,Humbert U.,Diallo G.,55,20,1007,2195,6-3 7-6
2025-06-14,Stuttgart Open,ATP250,Grass,Semifinals,3,Zverev A.,Shelton B.,Zverev A.,3,12,6385,3080,7-6 7-6
2025-06-14,Stuttgart Open,ATP250,Grass,Semifinals,3,Auger-Aliassime F.,Fritz T.,Fritz T.,29,7,1685,4485,4-6 6-7
2025-06-15,Rosmalen Grass Court Championships,ATP250,Grass,The Final,3,Diallo G.,Bergs Z.,Diallo G.,55,63,1007,931,7-5 7-6
2025-06-15,Stuttgart Open,ATP250,Grass,The Final,3,Zverev A.,Fritz T.,Fritz T.,3,7,6385,4485,3-6 6-7
2025-06-16,Queen's Club Championships,ATP500,Grass,1st Round,3,Bautista Agut R.,Borges N.,Bautista Agut R.,51,38,1049,1400,6-7 7-5 6-4
2025-06-16,Queen's Club Championships,ATP500,Grass,1st Round,3,Monfils G.,McDonald M.,McDonald M.,42,98,1265,630,4-6 4-6
2025-06-16,Queen's Club Championships,ATP500,Grass,1st Round,3,Fearnley J.,Bolt A.,Fearnley J.,60,194,961,284,6-2 6-4
2025-06-16,Queen's Club Championships,ATP500,Grass,1st Round,3,Rune H.,O Connell C.,Rune H.,9,79,3440,772,6-3 6-4
2025-06-16,Halle Open,ATP500,Grass,1st Round,3,Medvedev D.,Altmaier D.,Medvedev D.,11,52,3140,1037,6-3 6-3
2025-06-16,Queen's Club Championships,ATP500,Grass,1st Round,3,Norrie C.,Mensik J.,Mensik J.,61,17,952,2322,6-7 6-1 1-6
2025-06-16,Halle Open,ATP500,Grass,1st Round,3,Kecmanovic M.,Marozsan F.,Marozsan F.,47,58,1146,990,7-6 4-6 4-6
2025-06-16,Halle Open,ATP500,Grass,1st Round,3,Muller A.,Bublik A.,Bublik A.,40,45,1311,1225,4-6 4-6
2025-06-16,Halle Open,ATP500,Grass,1st Round,3,Tsitsipas S.,Darderi L.,Tsitsipas S.,25,56,1920,1004,6-4 3-6 7-6
2025-06-16,Halle Open,ATP500,Grass,1st Round,3,Bonzi B.,Halys Q.,Halys Q.,62,48,945,1134,4-6 4-6
2025-06-16,Queen's Club Championships,ATP500,Grass,1st Round,3,Tiafoe F.,Evans D.,Evans D.,13,199,2990,275,5-7 2-6
2025-06-17,Queen's Club Championships,ATP500,Grass,1st Round,3,Vukic A.,Popyrin A.,Popyrin A.,83,21,733,2115,2-6 7-6 6-7
2025-06-17,Halle Open,ATP500,Grass,1st Round,3,De Jong J.,Machac T.,Machac T.,93,23,660,2020,5-7 6-3 3-6
2025-06-17,Queen's Club Championships,ATP500,Grass,1st Round,3,Diallo G.,Harris B.,Diallo G.,44,113,1247,519,6-1 3-6 6-4
2025-06-17,Queen's Club Championships,ATP500,Grass,1st Round,3,Fritz T.,Moutet C.,Moutet C.,4,89,4735,677,7-6 6-7 5-7
2025-06-17,Queen's Club Championships,ATP500,Grass,1st Round,3,Alcaraz C.,Walton A.,Alcaraz C.,2,86,8850,703,6-4 7-6
2025-06-17,Queen's Club Championships,ATP500,Grass,1st Round,3,Rinderknech A.,Shelton B.,Rinderknech A.,80,10,764,3170,7-6 7-6
2025-06-17,Queen's Club Championships,ATP500,Grass,1st Round,3,Brooksby J.,Draper J.,Draper J.,149,6,405,4550,3-6 1-6
2025-06-17,Queen's Club Championships,ATP500,Grass,1st Round,3,Nakashima B.,Mpetshi G.,Nakashima B.,32,36,1600,1476,6-7 7-6 6-4
2025-06-17,Queen's Club Championships,ATP500,Grass,1st Round,3,Ugo Carabelli C.,Opelka R.,Opelka R.,53,75,1036,808,6-7 4-6
2025-06-17,Halle Open,ATP500,Grass,1st Round,3,Etcheverry T.,Martinez P.,Etcheverry T.,63,54,935,1030,6-1 6-3
2025-06-17,Queen's Club Championships,ATP500,Grass,1st Round,3,Lehecka J.,De Minaur A.,Lehecka J.,30,12,1645,3085,6-4 6-2
2025-06-17,Halle Open,ATP500,Grass,1st Round,3,Rublev A.,Ofner S.,Rublev A.,14,122,2920,483,6-3 6-4
2025-06-17,Halle Open,ATP500,Grass,1st Round,3,Humbert U.,Shapovalov D.,Shapovalov D.,20,31,2195,1626,4-6 6-4 6-7
2025-06-17,Halle Open,ATP500,Grass,1st Round,3,Michelsen A.,Cerundolo F.,Michelsen A.,33,18,1570,2285,2-6 7-5 6-4
2025-06-17,Halle Open,ATP500,Grass,1st Round,3,Fonseca J.,Cobolli F.,Cobolli F.,57,24,991,1970,7-5 6-7 6-7
2025-06-17,Halle Open,ATP500,Grass,1st Round,3,Djere L.,Auger-Aliassime F.,Auger-Aliassime F.,65,27,911,1775,3-6 7-6 1-6
2025-06-17,Halle Open,ATP500,Grass,1st Round,3,Sinner J.,Hanfmann Y.,Sinner J.,1,138,10880,428,7-5 6-3
2025-06-17,Halle Open,ATP500,Grass,1st Round,3,Sonego L.,Struff J.L.,Sonego L.,46,103,1165,575,6-3 6-2
2025-06-18,Halle Open,ATP500,Grass,2nd Round,3,Michelsen A.,Tsitsipas S.,Michelsen A.,33,25,1570,1920,7-6 7-5
2025-06-18,Queen's Club Championships,ATP500,Grass,2nd Round,3,Draper J.,Popyrin A.,Draper J.,6,21,4550,2115,3-6 6-2 7-6
2025-06-18,Queen's Club Championships,ATP500,Grass,2nd Round,3,Rune H.,McDonald M.,Rune H.,9,98,3440,630,2-6 6-1 6-1
2025-06-18,Queen's Club Championships,ATP500,Grass,2nd Round,3,Mensik J.,Bautista Agut R.,Bautista Agut R.,17,51,2322,1049,6-3 3-6 5-7
2025-06-18,Halle Open,ATP500,Grass,1st Round,3,Bergs Z.,Khachanov K.,Khachanov K.,49,22,1079,2050,5-7 3-6
2025-06-18,Halle Open,ATP500,Grass,1st Round,3,Zverev A.,Giron M.,Zverev A.,3,43,6500,1265,6-2 6-1
2025-06-18,Queen's Club Championships,ATP500,Grass,2nd Round,3,Evans D.,Nakashima B.,Nakashima B.,199,32,275,1600,5-7 6-7
2025-06-18,Halle Open,ATP500,Grass,2nd Round,3,Halys Q.,Medvedev D.,Medvedev D.,48,11,1134,3140,2-6 5-7
2025-06-19,Queen's Club Championships,ATP500,Grass,2nd Round,3,Rinderknech A.,Opelka R.,Rinderknech A.,80,75,764,808,7-5 7-6
2025-06-19,Queen's Club Championships,ATP500,Grass,2nd Round,3,Diallo G.,Lehecka J.,Lehecka J.,44,30,1247,1645,4-6 2-6
2025-06-19,Queen's Club Championships,ATP500,Grass,2nd Round,3,Fearnley J.,Moutet C.,Fearnley J.,60,89,961,677,6-3 2-6 6-2
2025-06-19,Halle Open,ATP500,Grass,2nd Round,3,Machac T.,Marozsan F.,Machac T.,23,58,2020,990,6-2 6-3
2025-06-19,Queen's Club Championships,ATP500,Grass,2nd Round,3,Munar J.,Alcaraz C.,Alcaraz C.,59,2,962,8850,4-6 7-6 5-7
2025-06-19,Halle Open,ATP500,Grass,2nd Round,3,Rublev A.,Etcheverry T.,Etcheverry T.,14,63,2920,935,3-6 7-6 6-7
2025-06-19,Halle Open,ATP500,Grass,2nd Round,3,Cobolli F.,Shapovalov D.,Cobolli F.,24,31,1970,1626,7-6 4-6 7-6
2025-06-19,Halle Open,ATP500,Grass,2nd Round,3,Sonego L.,Zverev A.,Zverev A.,46,3,1165,6500,6-3 4-6 6-7
2025-06-19,Halle Open,ATP500,Grass,2nd Round,3,Bublik A.,Sinner J.,Bublik A.,45,1,1225,10880,3-6 6-3 6-4
2025-06-19,Halle Open,ATP500,Grass,2nd Round,3,Auger-Aliassime F.,Khachanov K.,Khachanov K.,27,22,1775,2050,3-6 6-1 3-6
2025-06-20,Queen's Club Championships,ATP500,Grass,Quarterfinals,3,Bautista Agut R.,Rune H.,Bautista Agut R.,51,9,1049,3440,7-6 6-7 6-2
2025-06-20,Queen's Club Championships,ATP500,Grass,Quarterfinals,3,Draper J.,Nakashima B.,Draper J.,6,32,4550,1600,6-4 5-7 6-4
2025-06-20,Queen's Club Championships,ATP500,Grass,Quarterfinals,3,Fearnley J.,Lehecka J.,Lehecka J.,60,30,961,1645,5-7 2-6
2025-06-20,Halle Open,ATP500,Grass,Quarterfinals,3,Michelsen A.,Medvedev D.,Medvedev D.,33,11,1570,3140,4-6 3-6
2025-06-20,Queen's Club Championships,ATP500,Grass,Quarterfinals,3,Rinderknech A.,Alcaraz C.,Alcaraz C.,80,2,764,8850,5-7 4-6
2025-06-20,Halle Open,ATP500,Grass,Quarterfinals,3,Machac T.,Bublik A.,Bublik A.,23,45,2020,1225,6-7 3-6
2025-06-20,Halle Open,ATP500,Grass,Quarterfinals,3,Khachanov K.,Etcheverry T.,Khachanov K.,22,63,2050,935,6-3 6-2
2025-06-20,Halle Open,ATP500,Grass,Quarterfinals,3,Zverev A.,Cobolli F.,Zverev A.,3,24,6500,1970,6-4 7-6
2025-06-21,Halle Open,ATP500,Grass,Semifinals,3,Bublik A.,Khachanov K.,Bublik A.,45,22,1225,2050,4-6 7-6 6-4
2025-06-21,Halle Open,ATP500,Grass,Semifinals,3,Zverev A.,Medvedev D.,Medvedev D.,3,11,6500,3140,6-7 7-6 4-6
2025-06-21,Queen's Club Championships,ATP500,Grass,Semifinals,3,Draper J.,Lehecka J.,Lehecka J.,6,30,4550,1645,4-6 6-4 5-7
2025-06-21,Queen's Club Championships,ATP500,Grass,Semifinals,3,Alcaraz C.,Bautista Agut R.,Alcaraz C.,2,51,8850,1049,6-4 6-4
2025-06-22,Queen's Club Championships,ATP500,Grass,The Final,3,Lehecka J.,Alcaraz C.,Alcaraz C.,30,2,1645,8850,5-7 7-6 2-6
2025-06-22,Mallorca Championships,ATP250,Grass,1st Round,3,Altmaier D.,Fognini F.,Altmaier D.,59,130,983,462,6-3 3-6 6-3
2025-06-22,Halle Open,ATP500,Grass,The Final,3,Medvedev D.,Bublik A.,Bublik A.,11,45,3140,1225,3-6 6-7
2025-06-22,Mallorca Championships,ATP250,Grass,1st Round,3,Bu Y.,Djere L.,Djere L.,69,62,874,936,4-6 4-6
2025-06-23,Mallorca Championships,ATP250,Grass,1st Round,3,Rinderknech A.,Dzumhur D.,Rinderknech A.,70,68,864,900,6-4 4-6 7-5
2025-06-23,Mallorca Championships,ATP250,Grass,1st Round,3,Moutet C.,Martinez P.,Moutet C.,83,52,739,1030,4-6 6-3 6-0
2025-06-23,Mallorca Championships,ATP250,Grass,1st Round,3,Quinn E.,Ugo Carabelli C.,Quinn E.,95,55,650,1006,6-3 6-2
2025-06-23,Mallorca Championships,ATP250,Grass,1st Round,3,Munar J.,Diallo G.,Diallo G.,54,41,1012,1285,5-7 3-6
2025-06-23,Mallorca Championships,ATP250,Grass,1st Round,3,Basavareddy N.,Medjedovic H.,Medjedovic H.,99,73,582,853,0-6 4-6
2025-06-23,Mallorca Championships,ATP250,Grass,1st Round,3,Engel J.,Tien L.,Tien L.,219,67,253,903,4-6 4-6
2025-06-23,Mallorca Championships,ATP250,Grass,1st Round,3,Muller A.,Safiullin R.,Safiullin R.,40,75,1311,816,6-7 5-7
2025-06-23,Eastbourne International,ATP250,Grass,1st Round,3,Fonseca J.,Bergs Z.,Fonseca J.,57,50,991,1079,6-7 6-0 6-3
2025-06-23,Eastbourne International,ATP250,Grass,1st Round,3,Bellucci M.,Halys Q.,Bellucci M.,74,47,836,1174,6-4 6-2
2025-06-23,Eastbourne International,ATP250,Grass,1st Round,3,Davidovich Fokina A.,Tseng C.H.,Davidovich Fokina A.,28,96,1770,648,7-6 6-2
2025-06-23,Eastbourne International,ATP250,Grass,1st Round,3,Kecmanovic M.,Evans D.,Evans D.,49,170,1146,325,6-3 4-6 4-6
2025-06-23,Eastbourne International,ATP250,Grass,1st Round,3,Marozsan F.,Sonego L.,Sonego L.,58,48,990,1171,2-6 4-6
2025-06-24,Mallorca Championships,ATP250,Grass,1st Round,3,Holt B.,Bonzi B.,Holt B.,101,64,568,930,2-6 6-4 6-4
2025-06-24,Eastbourne International,ATP250,Grass,1st Round,3,Harris B.,Norrie C.,Harris B.,142,61,426,952,6-4 6-4
2025-06-24,Mallorca Championships,ATP250,Grass,2nd Round,3,Djere L.,Diallo G.,Diallo G.,62,41,936,1285,3-6 6-3 3-6
2025-06-24,Mallorca Championships,ATP250,Grass,2nd Round,3,Griekspoor T.,Quinn E.,Griekspoor T.,34,95,1535,650,7-5 6-4
2025-06-24,Mallorca Championships,ATP250,Grass,2nd Round,3,Safiullin R.,Medjedovic H.,Medjedovic H.,75,73,816,853,4-6 6-3 6-7
2025-06-24,Mallorca Championships,ATP250,Grass,1st Round,3,Hijikata R.,Tomic B.,Tomic B.,88,248,702,235,6-3 5-7 2-6
2025-06-24,Mallorca Championships,ATP250,Grass,2nd Round,3,Auger-Aliassime F.,Rinderknech A.,Auger-Aliassime F.,27,70,1775,864,7-5 6-3
2025-06-24,Eastbourne International,ATP250,Grass,1st Round,3,Comesana F.,Brooksby J.,Brooksby J.,65,149,914,405,6-7 4-6
2025-06-24,Eastbourne International,ATP250,Grass,1st Round,3,Vukic A.,Duckworth J.,Duckworth J.,80,106,758,528,3-6 7-6 1-6
2025-06-24,Eastbourne International,ATP250,Grass,1st Round,3,Opelka R.,Loffhagen G.,Opelka R.,72,302,858,172,7-6 3-6 7-6
2025-06-24,Eastbourne International,ATP250,Grass,1st Round,3,Darderi L.,Giron M.,Giron M.,56,46,1004,1175,4-6 5-7
2025-06-24,Mallorca Championships,ATP250,Grass,1st Round,3,Bautista Agut R.,Etcheverry T.,Bautista Agut R.,43,53,1236,1025,5-7 6-3 6-2
2025-06-24,Eastbourne International,ATP250,Grass,1st Round,3,Cobolli F.,Fearnley J.,Fearnley J.,24,51,2060,1048,2-6 2-6
2025-06-24,Eastbourne International,ATP250,Grass,1st Round,3,Borges N.,Pinnington Jones J.,Borges N.,37,282,1400,196,4-6 6-3 6-3
2025-06-25,Eastbourne International,ATP250,Grass,2nd Round,3,Fearnley J.,Giron M.,Giron M.,51,46,1048,1175,3-6 1-6
2025-06-25,Mallorca Championships,ATP250,Grass,2nd Round,3,Bautista Agut R.,Tomic B.,Bautista Agut R.,43,248,1236,235,6-3 6-3
2025-06-25,Mallorca Championships,ATP250,Grass,2nd Round,3,Shelton B.,Tien L.,Tien L.,10,67,3170,903,4-6 6-7
2025-06-25,Mallorca Championships,ATP250,Grass,2nd Round,3,Michelsen A.,Holt B.,Michelsen A.,33,101,1620,568,6-4 6-4
2025-06-25,Mallorca Championships,ATP250,Grass,2nd Round,3,Altmaier D.,Moutet C.,Moutet C.,59,83,983,739,6-7 6-7
2025-06-25,Eastbourne International,ATP250,Grass,2nd Round,3,Davidovich Fokina A.,Duckworth J.,Davidovich Fokina A.,28,106,1770,528,6-7 6-3 6-4
2025-06-25,Eastbourne International,ATP250,Grass,2nd Round,3,Opelka R.,Mensik J.,Mensik J.,72,17,858,2356,5-7 3-6
2025-06-25,Eastbourne International,ATP250,Grass,2nd Round,3,Brooksby J.,Borges N.,Brooksby J.,149,37,405,1400,6-4 6-4
2025-06-25,Eastbourne International,ATP250,Grass,2nd Round,3,Harris B.,Bellucci M.,Harris B.,142,74,426,836,6-3 6-4
2025-06-25,Eastbourne International,ATP250,Grass,2nd Round,3,Sonego L.,Humbert U.,Humbert U.,48,20,1171,2195,5-7 4-6
2025-06-25,Eastbourne International,ATP250,Grass,2nd Round,3,Evans D.,Paul T.,Evans D.,170,13,325,2970,6-4 3-6 6-3
2025-06-26,Mallorca Championships,ATP250,Grass,Quarterfinals,3,Tien L.,Moutet C.,Moutet C.,67,83,903,739,2-6 5-7
2025-06-26,Mallorca Championships,ATP250,Grass,Quarterfinals,3,Diallo G.,Griekspoor T.,Griekspoor T.,41,34,1285,1535,4-6 4-6
2025-06-26,Mallorca Championships,ATP250,Grass,Quarterfinals,3,Michelsen A.,Bautista Agut R.,Michelsen A.,33,43,1620,1236,6-4 7-6
2025-06-26,Eastbourne International,ATP250,Grass,2nd Round,3,Fonseca J.,Fritz T.,Fritz T.,57,5,991,4635,3-6 7-6 5-7
2025-06-26,Eastbourne International,ATP250,Grass,Quarterfinals,3,Humbert U.,Harris B.,Humbert U.,20,142,2195,426,7-6 6-1
2025-06-26,Eastbourne International,ATP250,Grass,Quarterfinals,3,Giron M.,Fritz T.,Fritz T.,46,5,1175,4635,5-7 6-4 5-7
2025-06-26,Eastbourne International,ATP250,Grass,Quarterfinals,3,Davidovich Fokina A.,Mensik J.,Davidovich Fokina A.,28,17,1770,2356,6-4 7-5
2025-06-26,Mallorca Championships,ATP250,Grass,Quarterfinals,3,Auger-Aliassime F.,Medjedovic H.,Auger-Aliassime F.,27,73,1775,853,3-6 6-1 6-4
2025-06-26,Eastbourne International,ATP250,Grass,Quarterfinals,3,Evans D.,Brooksby J.,Brooksby J.,170,149,325,405,2-6 3-6
2025-06-27,Mallorca Championships,ATP250,Grass,Semifinals,3,Moutet C.,Michelsen A.,Moutet C.,83,33,739,1620,6-4 7-6
2025-06-27,Mallorca Championships,ATP250,Grass,Semifinals,3,Auger-Aliassime F.,Griekspoor T.,Griekspoor T.,27,34,1775,1535,4-6 4-6
2025-06-27,Eastbourne International,ATP250,Grass,Semifinals,3,Davidovich Fokina A.,Fritz T.,Fritz T.,28,5,1770,4635,3-6 6-3 1-6
2025-06-27,Eastbourne International,ATP250,Grass,Semifinals,3,Brooksby J.,Humbert U.,Brooksby J.,149,20,405,2195,6-7 6-4 6-4
2025-06-28,Mallorca Championships,ATP250,Grass,The Final,3,Moutet C.,Griekspoor T.,Griekspoor T.,83,34,739,1535,5-7 6-7
2025-06-28,Eastbourne International,ATP250,Grass,The Final,3,Fritz T.,Brooksby J.,Fritz T.,5,149,4635,405,7-5 6-1
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Borges N.,Cerundolo F.,Borges N.,37,19,1400,2285,4-6 6-3 7-6 6-0
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Davidovich Fokina A.,Holt B.,Davidovich Fokina A.,27,99,1845,600,6-2 6-4 7-5
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Struff J.L.,Misolic F.,Struff J.L.,125,111,475,518,6-2 5-7 6-3 6-3
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Djere L.,Rublev A.,Rublev A.,60,14,961,2920,0-6 6-7 7-6 6-7
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Berrettini M.,Majchrzak K.,Majchrzak K.,35,109,1515,527,6-4 2-6 4-6 7-5 3-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Garin C.,Rodesch C.,Garin C.,110,163,525,346,7-6 6-4 6-4
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Harris B.,Lajovic D.,Harris B.,151,118,383,498,6-3 6-2 6-4
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Searle H.,Quinn E.,Quinn E.,421,89,106,682,6-4 2-6 6-7 2-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Fonseca J.,Fearnley J.,Fonseca J.,54,51,1016,1060,6-4 6-1 7-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Duckworth J.,Auger-Aliassime F.,Auger-Aliassime F.,103,28,566,1825,2-6 6-3 7-6 4-6 4-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Safiullin R.,Darderi L.,Darderi L.,75,59,831,989,6-7 6-1 7-6 3-6 1-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,McDonald M.,Khachanov K.,Khachanov K.,88,20,689,2240,5-7 4-6 4-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Tarvet O.,Riedi L.,Tarvet O.,733,503,36,77,6-4 6-4 6-4
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Diallo G.,Altmaier D.,Diallo G.,40,57,1322,998,6-1 6-2 6-4
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Tien L.,Basavareddy N.,Tien L.,62,100,940,595,7-6 6-3 6-2
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Alcaraz C.,Fognini F.,Alcaraz C.,2,138,9300,437,7-5 6-7 7-5 2-6 6-1
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Dellien H.,Lehecka J.,Lehecka J.,79,25,751,1965,6-4 2-6 2-6 6-7
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,O Connell C.,Mannarino A.,Mannarino A.,77,123,775,477,2-6 4-6 3-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Thompson J.,Kopriva V.,Thompson J.,44,78,1200,757,3-6 4-6 6-3 7-6 6-1
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Harris L.,Bergs Z.,Harris L.,320,50,159,1079,7-6 7-6 6-7 6-2
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Bellucci M.,Crawford O.,Bellucci M.,73,248,864,229,6-7 6-3 6-4 6-4
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Norrie C.,Bautista Agut R.,Norrie C.,61,42,952,1236,6-3 3-6 6-4 7-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Popyrin A.,Fery A.,Fery A.,22,461,2140,91,4-6 1-6 6-4 4-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Rune H.,Jarry N.,Jarry N.,8,143,3530,418,6-4 6-4 5-7 3-6 4-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Medvedev D.,Bonzi B.,Bonzi B.,9,64,3420,930,6-7 6-3 6-7 2-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Moller E.,Tiafoe F.,Tiafoe F.,117,12,499,2990,3-6 4-6 2-6
2025-06-30,Wimbledon,Grand Slam,Grass,1st Round,5,Griekspoor T.,Brooksby J.,Brooksby J.,29,101,1755,577,2-6 5-7 3-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Comesana F.,Moutet C.,Moutet C.,65,69,914,894,4-6 4-6 2-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Cilic M.,Collignon R.,Cilic M.,83,85,722,705,6-3 6-4 6-3
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Halys Q.,Holmgren A.,Holmgren A.,46,192,1174,285,6-7 3-6 4-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Machac T.,Dzumhur D.,Machac T.,23,67,2110,900,6-3 6-2 6-4
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Zverev A.,Rinderknech A.,Rinderknech A.,3,72,6500,873,6-7 7-6 3-6 7-6 4-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Cobolli F.,Zhukayev B.,Cobolli F.,24,247,2035,229,6-3 7-6 6-1
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Bolt A.,Shelton B.,Shelton B.,179,10,309,3130,4-6 6-7 6-7
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Humbert U.,Monfils G.,Monfils G.,18,48,2285,1165,4-6 6-3 7-6 5-7 2-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Hijikata R.,Goffin D.,Hijikata R.,87,63,693,930,6-3 6-1 6-1
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Fritz T.,Mpetshi G.,Fritz T.,5,36,4635,1411,6-7 6-7 6-4 7-6 6-4
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Giron M.,Ugo Carabelli C.,Giron M.,45,56,1200,1006,7-6 7-6 6-3
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Muller A.,Djokovic N.,Djokovic N.,41,6,1311,4630,1-6 7-6 2-6 2-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Etcheverry T.,Pinnington Jones J.,Pinnington Jones J.,53,281,1025,196,6-7 3-6 5-7
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Opelka R.,Shevchenko A.,Opelka R.,70,98,877,610,6-3 7-5 7-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Nishioka Y.,Dimitrov G.,Dimitrov G.,82,21,724,2155,2-6 3-6 4-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Monday J.,Paul T.,Paul T.,224,13,249,2970,4-6 4-6 2-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Gaston H.,Mensik J.,Mensik J.,86,17,693,2356,1-6 6-4 2-6 2-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Navone M.,Shapovalov D.,Navone M.,91,30,670,1676,3-6 6-4 6-1 6-4
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Walton A.,Cazaux A.,Cazaux A.,90,115,678,505,3-6 6-7 6-4 7-6 1-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Evans D.,Clarke J.,Evans D.,154,196,375,283,6-1 7-5 6-2
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Tseng C.H.,Vukic A.,Vukic A.,96,93,643,664,3-6 4-6 6-4 6-7
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Marozsan F.,McCabe J.,Marozsan F.,58,181,990,308,6-1 6-4 6-3
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Michelsen A.,Kecmanovic M.,Kecmanovic M.,32,49,1670,1106,2-6 6-3 3-6 6-3 6-7
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,De Minaur A.,Carballes Baena R.,De Minaur A.,11,74,3085,849,6-2 6-2 7-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Fucsovics M.,Kovacevic A.,Fucsovics M.,105,76,564,799,6-3 6-7 6-1 5-7 6-4
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Sonego L.,Faria J.,Sonego L.,47,116,1171,503,6-3 6-4 6-2
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Bublik A.,Munar J.,Munar J.,31,55,1675,1012,4-6 6-3 6-4 6-7 2-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Sinner J.,Nardi L.,Sinner J.,1,95,10430,655,6-4 6-3 6-0
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Loffhagen G.,Martinez P.,Martinez P.,293,52,185,1030,6-2 2-6 4-6 2-6
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Van De Zandschulp B.,Arnaldi M.,Van De Zandschulp B.,92,43,670,1215,7-6 7-6 6-4
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Basilashvili N.,Musetti L.,Basilashvili N.,126,7,474,4140,6-2 4-6 7-5 6-1
2025-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Zeppieri G.,Mochizuki S.,Mochizuki S.,351,144,140,413,6-2 6-3 3-6 6-7 5-7
